,master_id,first_order_date,last_order_date,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,T_weekly,recency_weekly,frequency,monetary_avg,exp_sales_3_month,exp_sales_6_month,exp_average_value,clv,customer_segment
13737,f7cf07b4-2ab1-11ea-b3a7-000d3a38a36f,2019-09-29,2020-07-07,3.0,1.0,239.98,809.76,87.0,40.0,4.0,262.0,0.5911394064564378,1.182278812912881,271.6568728301614,336.9832311580541,A
13742,5c9dc808-a2ca-11e9-a2fc-000d3a38a36f,2019-03-18,2021-03-20,3.0,2.0,604.92,617.86,115.0,105.0,5.0,245.0,0.567429453449037,1.1348589068980721,252.2316435599542,300.33719936218745,A
13743,1ae82c6e-bc91-11ea-aa61-000d3a38a36f,2020-07-02,2021-03-20,2.0,1.0,39.99,575.76,48.0,37.0,3.0,205.0,0.6795870652658101,1.3591741305316216,215.49617380775297,307.31400308255195,A
13745,e7628fb0-39d2-11ea-85d6-000d3a38a36f,2019-08-06,2021-03-20,7.0,3.0,455.95,1245.76,95.0,85.0,10.0,170.0,0.982288295815432,1.964576591630868,172.60361554883164,355.7841036792068,A
13746,ed1900a0-d7a9-11e9-93bc-000d3a38a36f,2019-09-15,2021-03-20,5.0,2.0,309.97,805.36,89.0,79.0,7.0,159.0,0.8009064382748525,1.6018128765497037,162.5366390531904,273.16857803752225,A
13749,c0e1d2f4-f406-11e9-9346-000d3a38a36f,2019-10-21,2021-03-20,7.0,10.0,1360.88,736.59,84.0,74.0,17.0,123.0,1.571203173211596,3.142406346423192,124.16937342830236,409.3968711097696,A
13751,c6dd9dfe-b096-11e9-9757-000d3a38a36f,2018-12-21,2021-03-20,10.0,2.0,399.95,1589.7,128.0,117.0,12.0,166.0,0.9412335663922499,1.882467132784507,168.12220776226312,332.06275985501327,A
13752,59927152-5b04-11ea-b057-000d3a38a36f,2020-02-14,2021-03-20,3.0,1.0,180.48,631.71,68.0,57.0,4.0,203.0,0.6686082373912698,1.3372164747825384,210.72035874064127,295.64865109275365,A
13754,dc69a27a-aeee-11e9-a2fc-000d3a38a36f,2018-11-04,2021-03-20,15.0,3.0,194.95,3406.06,134.0,124.0,18.0,200.0,1.2557264812451057,2.5114529624901283,201.65159122250654,531.3667660116226,A
13774,859bef06-ac24-11e9-a2fc-000d3a38a36f,2021-02-14,2021-03-21,5.0,1.0,99.99,1388.54,15.0,5.0,6.0,248.0,1.3147750287325644,2.629550057465111,254.0652159508904,700.9617803722101,A
13784,52afe104-2ac0-11ea-b3a7-000d3a38a36f,2019-06-30,2021-03-21,2.0,6.0,1416.65,575.35,100.0,90.0,8.0,249.0,0.8189309526111203,1.6378619052222467,253.54057563661794,435.70489606002405,A
13785,1b454a88-a131-11e9-a2fc-000d3a38a36f,2019-02-18,2021-03-21,6.0,4.0,758.69,706.88,119.0,109.0,10.0,147.0,0.8619975457543991,1.7239950915087943,149.30748249585022,270.0755592741351,A
13792,3d683fe6-5bd8-11ea-b24b-000d3a38a36f,2020-01-23,2021-03-21,5.0,1.0,89.99,1401.67,71.0,60.0,6.0,249.0,0.8172347936052861,1.63446958721057,255.086860656549,437.4542289836333,A
13794,549428f0-5b39-11ea-9d2a-000d3a38a36f,2020-02-16,2021-03-21,1.0,3.0,859.97,90.93,67.0,57.0,4.0,238.0,0.6732519045193625,1.3465038090387242,246.86913828527184,348.7723709878535,A
13801,a812b26e-745f-11ea-92d0-000d3a38a36f,2019-08-04,2021-03-21,6.0,2.0,42.98,1216.68,95.0,85.0,8.0,157.0,0.8427394645530898,1.6854789291061796,160.05512896019653,283.0483382749154,A
13803,6ea27d8e-d6d0-11e9-93bc-000d3a38a36f,2019-09-01,2021-03-21,7.0,1.0,109.98,1262.05,91.0,81.0,8.0,172.0,0.8628067433258201,1.7256134866516417,175.29732135309132,317.38506938010835,A
13808,6e69f9c6-1197-11ea-846f-000d3a38a36f,2019-09-29,2021-03-21,3.0,2.0,429.95,874.72,87.0,77.0,5.0,261.0,0.6643178089340762,1.3286356178681586,268.64902874449206,374.50606200731147,A
13819,9d2c80da-b134-11e9-9757-000d3a38a36f,2019-05-19,2021-03-22,7.0,2.0,400.7,1615.74,106.0,96.0,9.0,224.0,0.8576581659551734,1.7153163319103433,227.67067842536147,409.75004567577844,A
13820,aae88ace-afd7-11e9-9757-000d3a38a36f,2019-02-18,2021-03-22,5.0,1.0,379.95,1149.82,119.0,109.0,6.0,255.0,0.6170781049477098,1.2341562098954195,261.21672889050046,338.25077924692266,A
13823,771c24d0-4e8c-11eb-806e-000d3a38a36f,2020-01-12,2021-03-22,4.0,2.0,279.98,699.5,72.0,62.0,6.0,163.0,0.8117493634484639,1.623498726896929,167.225415969911,284.8537385102486,A
13825,7c73b3d2-ff26-11e9-a5e8-000d3a38a36f,2019-02-22,2021-03-22,2.0,2.0,294.97,1039.89,119.0,108.0,4.0,334.0,0.4946183845443659,0.9892367690887305,346.02007646482997,359.1445119693893,A
13828,7da7785c-1e38-11ea-8bf2-000d3a38a36f,2019-10-21,2021-03-22,2.0,1.0,39.99,699.7,84.0,74.0,3.0,247.0,0.5276134819117912,1.0552269638235834,259.3545531570922,287.14908921735815,A
13832,17ff93ec-f127-11e9-9346-000d3a38a36f,2019-10-15,2021-03-22,3.0,2.0,859.97,310.91,85.0,75.0,5.0,234.0,0.6725201337713145,1.345040267542629,240.9446912455844,340.03242645748566,A
13836,e6d0ab3c-b137-11e9-9757-000d3a38a36f,2019-05-06,2020-07-10,2.0,10.0,1318.4,249.98,108.0,62.0,12.0,131.0,1.0429980029073271,2.0859960058146543,132.7474808402031,290.54101341855716,A
13846,d990b3f2-1a84-11ea-98d5-000d3a38a36f,2019-11-28,2021-03-23,6.0,1.0,89.99,1071.61,79.0,69.0,7.0,166.0,0.8522522528013339,1.704504505602669,169.6661069593247,303.4316892056513,A
13850,8a6e6dfa-8509-11eb-bceb-000d3a38a36f,2021-03-14,2021-03-23,3.0,1.0,319.99,959.97,11.0,1.0,4.0,320.0,1.101768646148921,2.2035372922978422,331.56056464697775,766.5684868748142,A
13860,84cdb75a-f5b5-11e9-841e-000d3a38a36f,2020-02-11,2021-03-24,5.0,3.0,486.58,769.93,68.0,58.0,8.0,157.0,0.999681971683342,1.999363943366681,160.05512896019653,335.760140339951,A
13863,862fe708-b096-11e9-9757-000d3a38a36f,2019-07-16,2021-03-24,11.0,2.0,509.44,1188.92,98.0,88.0,13.0,131.0,1.1711819093777633,2.34236381875558,132.61173185399662,325.91472625580946,A
13864,ea46c4fe-b047-11e9-9757-000d3a38a36f,2019-02-20,2021-03-24,2.0,2.0,159.97,822.89,119.0,109.0,4.0,246.0,0.4946183845443659,0.9892367690887305,255.13171646690168,264.808784318419,A
13871,e25d1e2c-25c8-11ea-b1c8-000d3a38a36f,2019-11-19,2021-03-24,7.0,1.0,119.99,1023.81,80.0,70.0,8.0,143.0,0.9232647911469848,1.8465295822939727,145.82908272682803,282.53229681506457,A
13875,742d38dc-303c-11ea-bb28-000d3a38a36f,2019-10-06,2020-07-12,4.0,1.0,159.98,1429.72,86.0,40.0,5.0,318.0,0.6683938081932037,1.3367876163864083,327.13596346440823,458.8369567818305,A
13878,628344e2-ddb6-11e9-9cd3-000d3a38a36f,2019-09-19,2020-07-12,2.0,1.0,189.9,492.97,89.0,42.0,3.0,228.0,0.511719863622801,1.023439727245601,239.51385773715302,257.19386402697614,A
13884,e671acf8-ae4e-11ea-b736-000d3a38a36f,2020-06-14,2021-03-25,3.0,1.0,100.49,708.1,50.0,41.0,4.0,202.0,0.7633844386989652,1.526768877397925,209.68753646793755,335.90278307482106,A
13887,90c2cd30-fc9e-11e9-a5e8-000d3a38a36f,2019-11-01,2021-03-25,5.0,2.0,220.48,1053.27,83.0,73.0,7.0,182.0,0.8309436570123849,1.6618873140247699,185.9620336019173,324.2601249999727,A
13899,d6a046e6-af11-11e9-a2fc-000d3a38a36f,2020-08-23,2021-03-25,2.0,1.0,149.98,338.94,40.0,31.0,3.0,163.0,0.7260613854357952,1.4521227708715905,171.6377944584137,261.50737857400213,A
13904,f6dd8b52-e1f3-11e9-957d-000d3a38a36f,2019-09-28,2021-03-25,7.0,3.0,252.93,999.91,87.0,78.0,10.0,125.0,1.0302098213222701,2.0604196426445602,127.02422479299845,274.6059360552719,A
13906,d0d4a440-15f1-11ea-aa74-000d3a38a36f,2019-08-02,2020-07-13,2.0,1.0,79.99,828.59,96.0,49.0,3.0,303.0,0.49101237791914704,0.9820247558382945,317.83239228954454,327.48263726208216,A
13913,8db751fe-a21e-11e9-a2fc-000d3a38a36f,2019-03-06,2021-03-26,9.0,2.0,180.72,1559.78,117.0,107.0,11.0,158.0,0.9327460577426103,1.8654921154852206,160.22386186115077,313.60884243507417,A
13919,6bcd273a-ae6c-11e9-a2fc-000d3a38a36f,2017-05-28,2021-03-26,17.0,2.0,109.97,2880.77,209.0,200.0,19.0,157.0,0.9683683481927134,1.936736696385431,158.27445675154493,321.6244816798669,A
13922,7b91b030-a3b0-11e9-a2fc-000d3a38a36f,2019-04-04,2021-03-26,5.0,4.0,219.96,1103.53,113.0,103.0,9.0,147.0,0.8260573743270291,1.6521147486540546,149.56754255198123,259.26581211959905,A
13930,f51e8faa-afb2-11e9-9757-000d3a38a36f,2018-06-09,2020-07-14,9.0,2.0,159.97,1602.74,155.0,109.0,11.0,160.0,0.7799573647376233,1.5599147294752467,162.2472442199268,265.54973615513137,A
13938,054c83de-3e21-11eb-806e-000d3a38a36f,2020-12-14,2021-03-27,5.0,1.0,99.99,624.95,24.0,15.0,6.0,121.0,1.1975969132688264,2.395193826537655,124.31633833225058,312.41836820765764,A
13940,107ea342-e1f0-11e9-957d-000d3a38a36f,2019-09-28,2021-03-27,2.0,2.0,329.98,573.91,87.0,78.0,4.0,226.0,0.5911394064564378,1.182278812912881,234.47527101282708,290.8604285596787,A
13941,06aed748-b0ad-11e9-9757-000d3a38a36f,2019-02-19,2021-03-27,5.0,6.0,623.63,1033.43,119.0,110.0,11.0,151.0,0.9232274059560703,1.8464548119121384,153.14202360543464,296.6885264052902,A
13943,717dc05c-52f6-11ea-9ade-000d3a38a36f,2019-12-11,2021-03-27,3.0,1.0,45.97,743.7,77.0,67.0,4.0,197.0,0.6295293676545353,1.2590587353090712,204.5234251044189,270.18220017785666,A
13947,30ff7284-b19b-11e9-89fa-000d3a38a36f,2019-07-28,2021-03-27,5.0,3.0,604.96,740.45,96.0,87.0,8.0,168.0,0.8378676540582395,1.675735308116482,171.23273671498603,301.06474668355145,A
13957,c1e9117e-1a4b-11ea-941b-000d3a38a36f,2019-11-27,2020-07-15,2.0,2.0,369.98,535.76,79.0,33.0,4.0,226.0,0.6214575888284872,1.2429151776569738,234.47527101282708,305.77799186466336,A
13961,3e7df226-184a-11ea-9213-000d3a38a36f,2019-11-17,2021-03-28,2.0,1.0,134.98,672.82,80.0,71.0,3.0,269.0,0.5410573356715277,1.0821146713430567,282.327989959127,320.54935530268074,A
13963,49b34a68-9f66-11e9-a2fc-000d3a38a36f,2016-02-28,2021-03-28,19.0,1.0,189.97,3557.09,274.0,265.0,20.0,187.0,0.8232218016408639,1.6464436032817278,188.40222120602428,325.46220626638507,A
13965,d5d7b8fc-aa48-11e9-a2fc-000d3a38a36f,2019-09-30,2021-03-28,7.0,1.0,79.99,1351.43,87.0,78.0,8.0,179.0,0.8838530163669935,1.767706032734001,182.41034446977557,338.3196274198682,A
13966,e22e96b0-a714-11ea-bd63-000d3a38a36f,2020-06-05,2021-03-28,1.0,2.0,320.48,259.99,52.0,42.0,3.0,193.0,0.6585117895673952,1.3170235791347917,202.9652082793703,280.46768863349934,A
13971,77203218-1dce-11ea-8bf2-000d3a38a36f,2019-09-13,2021-03-28,4.0,1.0,119.99,1803.4,90.0,80.0,5.0,385.0,0.6523827274837596,1.304765454967521,395.88376392466057,541.9607396811996,A
13977,fbebdd44-1a0e-11ea-941b-000d3a38a36f,2019-09-07,2020-07-16,5.0,1.0,199.98,819.9,90.0,45.0,6.0,170.0,0.724246412544179,1.448492825088359,174.37692890952107,265.01658864529384,A
13978,758203d0-1344-11ea-a001-000d3a38a36f,2019-04-23,2020-07-16,3.0,3.0,805.93,832.29,110.0,64.0,6.0,273.0,0.646779781656794,1.293559563313589,279.60633359235493,379.49068673273075,A
13982,ee59a886-a426-11e9-a2fc-000d3a38a36f,2019-04-14,2021-03-29,12.0,1.0,159.98,1775.55,111.0,102.0,13.0,149.0,1.090188520147477,2.1803770402949594,150.78947780777858,344.9612586266748,A
13988,c8c1d31c-aadb-11e9-a2fc-000d3a38a36f,2019-03-06,2021-03-29,9.0,5.0,385.95,1425.86,117.0,108.0,14.0,129.0,1.118329513186387,2.236659026372774,130.47722733276058,306.19788568000683,A
13989,7fb0bc42-6741-11ea-9d38-000d3a38a36f,2020-03-15,2021-03-29,4.0,3.0,270.46,651.88,63.0,54.0,7.0,132.0,0.9496644717549502,1.899328943509899,135.03726284381537,269.1048339663836,A
13995,30ca2ee0-2116-11ea-b50a-000d3a38a36f,2019-10-28,2021-03-29,4.0,1.0,299.9,1079.94,83.0,74.0,5.0,276.0,0.6809275387640032,1.3618550775280074,284.0403273549963,405.86218134647913,A
14006,2c5e69e8-ae6b-11e9-a2fc-000d3a38a36f,2019-12-20,2021-03-30,8.0,1.0,139.99,1372.4,76.0,67.0,9.0,168.0,1.0258453311576212,2.0516906623152424,170.86839779017586,367.82506072519544,A
14009,a83becfa-5b51-11ea-a5fb-000d3a38a36f,2020-01-29,2021-03-30,2.0,3.0,569.97,599.8,70.0,61.0,5.0,234.0,0.7411526634653695,1.4823053269307407,240.9446912455844,374.73367097624157,A
14010,49d45b34-b0b1-11e9-9757-000d3a38a36f,2019-04-21,2021-03-30,10.0,1.0,79.99,1632.2,110.0,101.0,11.0,156.0,0.9676648956689764,1.9353297913379595,158.20047950237475,321.24062616416256,A
14013,85dcf02a-aad3-11e9-a2fc-000d3a38a36f,2019-07-22,2021-03-30,4.0,1.0,179.97,1147.56,97.0,88.0,5.0,266.0,0.6261348520910783,1.2522697041821558,273.77946161466014,359.7215245815091,A
14014,49a6fd8c-5b39-11ea-ba42-000d3a38a36f,2020-01-18,2021-03-30,2.0,1.0,371.47,369.98,71.0,62.0,3.0,247.0,0.5739632931427916,1.1479265862855832,259.3545531570922,312.3745744194275,A
14017,0dbf7ec6-ff12-11e9-a5e8-000d3a38a36f,2019-10-21,2021-03-30,9.0,3.0,279.97,1200.2,84.0,75.0,12.0,123.0,1.1984925691759525,2.3969851383519023,124.66182897230367,313.52091794026,A
14018,09a72af6-47c3-11ea-b6c0-000d3a38a36f,2019-07-29,2021-03-30,10.0,3.0,300.93,1379.09,96.0,87.0,13.0,129.0,1.1847229301973319,2.369445860394677,130.5919823035764,324.66164924829934,A
14020,847346f4-1da5-11ea-8bf2-000d3a38a36f,2019-11-24,2021-03-30,1.0,3.0,652.66,164.98,79.0,70.0,4.0,204.0,0.6214575888284872,1.2429151776569738,211.753181013345,276.1462314619654,A
14023,a3e24da6-1849-11eb-8d74-000d3a38a36f,2020-10-27,2021-03-30,2.0,1.0,149.99,353.79,31.0,22.0,3.0,168.0,0.7865761333523628,1.5731522667047317,176.8590300952398,291.9212336609728,A
14026,27daccca-15c9-11ea-99aa-000d3a38a36f,2019-02-23,2021-03-30,11.0,3.0,239.97,1349.89,118.0,109.0,14.0,114.0,1.1125939844049537,2.2251879688099305,115.33978276620537,269.28584079695304,A
14029,d50af488-acce-11e9-a2fc-000d3a38a36f,2019-08-04,2020-07-18,4.0,1.0,89.99,1159.92,95.0,50.0,5.0,250.0,0.6334162176595723,1.2668324353191447,257.3620764301223,342.0829371785838,A
14030,15f285ac-ace2-11e9-a2fc-000d3a38a36f,2019-10-16,2020-07-18,2.0,1.0,59.98,693.01,85.0,39.0,3.0,251.0,0.5243562629204094,1.0487125258408183,263.53154166655304,289.9724541952505,A
14040,41850336-ff29-11e9-a5e8-000d3a38a36f,2019-10-09,2021-03-31,13.0,1.0,364.34,1608.56,86.0,77.0,14.0,141.0,1.3310403819649497,2.662080763929888,142.58718298600473,398.26248804098765,A
14042,e143b6fa-d6f8-11e9-93bc-000d3a38a36f,2019-03-30,2021-03-31,30.0,4.0,179.95,4696.0,113.0,105.0,34.0,143.0,2.4051476167639576,4.810295233527857,143.65754774047247,725.0498502194963,A
14045,570850ac-a57c-11e9-a2fc-000d3a38a36f,2019-02-19,2021-03-31,4.0,2.0,230.72,1249.91,119.0,110.0,6.0,247.0,0.6170781049477098,1.2341562098954195,253.04357124523182,327.6673187076134,A
14047,ff29957a-d6b4-11e9-93bc-000d3a38a36f,2019-08-14,2021-03-31,7.0,2.0,149.97,1063.48,94.0,85.0,9.0,135.0,0.9178507551909345,1.8357015103818708,137.39562527301288,264.63218118960407,A
14051,41b03de6-3a46-11ea-85d6-000d3a38a36f,2019-11-18,2020-07-19,5.0,1.0,129.99,857.87,80.0,35.0,6.0,165.0,0.770381808956803,1.540763617913606,169.26870538122816,273.64049906538327,A
14059,cb77eaf6-acde-11e9-a2fc-000d3a38a36f,2017-09-12,2021-04-01,20.0,1.0,276.89,3024.67,194.0,185.0,21.0,157.0,1.1105379764362837,2.221075952872563,158.15234072751315,368.5587450828448,A
14062,5489ef3c-9dd6-11e9-9897-000d3a38a36f,2019-11-03,2021-04-01,5.0,2.0,329.97,855.95,82.0,74.0,7.0,169.0,0.8361702828468577,1.6723405656937154,172.7215932048108,303.0672764518707,A
14063,eb6575ec-fb38-11e9-b138-000d3a38a36f,2019-03-22,2021-04-01,4.0,5.0,689.84,1038.71,115.0,106.0,9.0,192.0,0.8174518395042071,1.634903679008416,195.21223234811254,334.862785326416,A
14069,7af5cd16-b100-11e9-9757-000d3a38a36f,2019-04-10,2021-04-01,30.0,1.0,39.99,4696.0,112.0,103.0,31.0,153.0,2.2273809058535887,4.454761811707211,153.76261766476944,718.6922111428393,A
14070,f8526a2e-ddd5-11e9-a848-000d3a38a36f,2019-09-21,2021-04-01,6.0,1.0,24.99,1132.92,88.0,80.0,7.0,165.0,0.8057609224656086,1.6115218449312185,168.64761154416266,285.15702700486764,A
14071,f928c8fc-c9d5-11ea-a31e-000d3a38a36f,2020-07-19,2021-04-01,2.0,1.0,139.99,612.76,45.0,37.0,3.0,251.0,0.6963005776999992,1.3926011553999984,263.53154166655304,385.05878855858515,A
14080,34519094-b00f-11e9-9757-000d3a38a36f,2020-02-16,2020-07-20,4.0,1.0,245.72,901.88,67.0,22.0,5.0,230.0,0.7565951875075259,1.5131903750150544,236.84034494944993,376.0251918151767,A
14083,b79345d6-c55a-11ea-9dde-000d3a38a36f,2020-07-12,2020-07-20,5.0,1.0,180.49,885.95,46.0,1.0,6.0,178.0,0.9833626451165915,1.966725290233182,182.55008655478971,376.69810196050616,A
14086,af7129d0-d6fa-11e9-93bc-000d3a38a36f,2019-09-11,2020-07-20,5.0,2.0,260.48,1346.25,90.0,45.0,7.0,230.0,0.7961100976045975,1.5922201952091977,234.84981352969518,392.33859642842503,A
14090,80628978-a8e6-11e9-a2fc-000d3a38a36f,2019-09-23,2021-04-02,6.0,4.0,902.46,1515.64,88.0,80.0,10.0,242.0,1.0239654748521092,2.0479309497042206,245.5306407581647,527.5804487220876,A
14091,0e564fd2-d6f3-11e9-93bc-000d3a38a36f,2019-09-04,2021-04-02,11.0,2.0,169.98,1965.51,91.0,82.0,13.0,164.0,1.219986149597718,2.439972299195436,165.9375994359302,424.81259578238917,A
14095,80c5954a-ad46-11e9-a2fc-000d3a38a36f,2019-02-14,2021-04-02,10.0,1.0,170.48,1411.29,120.0,111.0,11.0,144.0,0.918540563432026,1.8370811268640586,146.06018534971852,281.5320672124094,A
14097,36f8ecb2-48f1-11eb-806e-000d3a38a36f,2020-12-28,2021-04-02,4.0,2.0,350.56,551.77,22.0,14.0,6.0,150.0,1.2217949922034472,2.4435899844068953,153.94403479634946,394.69251253876746,A
14100,d319181a-a929-11e9-a2fc-000d3a38a36f,2020-06-10,2021-04-02,11.0,1.0,244.98,3261.6,51.0,42.0,12.0,292.0,1.5075204384397871,3.0150408768795742,295.4712246816791,934.70826548417,A
14103,1307b20e-1853-11ea-9213-000d3a38a36f,2019-11-18,2021-04-02,23.0,1.0,382.96,3754.17,80.0,72.0,24.0,172.0,2.14632864866844,4.292657297336895,173.08740220471935,779.5776223733196,A
14104,97eb5c92-2a09-11ea-87cc-000d3a38a36f,2019-03-27,2021-04-02,1.0,6.0,1226.86,177.28,114.0,105.0,7.0,201.0,0.6960663165038082,1.3921326330076165,205.31344648999604,299.892561393013,A
14107,70548eee-1a0c-11eb-8d74-000d3a38a36f,2020-10-29,2021-04-02,2.0,1.0,340.49,252.97,31.0,22.0,3.0,198.0,0.7865761333523628,1.5731522667047317,208.18644391619642,343.62985880211914,A
14109,b4801d48-ddd3-11e9-a848-000d3a38a36f,2019-09-21,2021-04-02,11.0,2.0,299.97,1407.83,88.0,80.0,13.0,131.0,1.2421700272386056,2.484340054477227,132.61173185399662,345.66919207771144,A
14111,6c259bb6-ab99-11e9-a2fc-000d3a38a36f,2019-10-26,2021-04-02,6.0,10.0,1630.76,1835.67,83.0,75.0,16.0,217.0,1.5060161891301016,3.01203237826021,218.99583671687827,692.0909670801004,A
14112,3e4e70fe-13e1-11ea-a001-000d3a38a36f,2019-06-27,2021-04-02,3.0,6.0,586.15,866.89,101.0,92.0,9.0,161.0,0.8817520144155362,1.7635040288310688,163.76811271077764,303.0215299969899,A
14114,7590ddf8-3ac5-11ea-835a-000d3a38a36f,2019-11-24,2021-04-02,3.0,1.0,319.97,522.19,79.0,71.0,4.0,211.0,0.6214575888284872,1.2429151776569738,218.9829369222711,285.5745188628238,A
14116,2a4d556a-5b40-11ea-943a-000d3a38a36f,2020-02-19,2020-07-21,2.0,2.0,109.98,619.8,67.0,22.0,4.0,182.0,0.6732519045193625,1.3465038090387242,189.03109101386292,267.05979638143776,A
14119,e55ae7b2-a1f2-11e9-a2fc-000d3a38a36f,2019-03-03,2021-04-03,25.0,2.0,190.71,3896.79,117.0,109.0,27.0,151.0,1.9225244867760942,3.845048973552177,151.86667188871988,612.6776496211849,A
14124,9096eefe-5b3f-11ea-b1fb-000d3a38a36f,2019-12-12,2021-04-03,8.0,3.0,290.46,1118.14,77.0,68.0,11.0,128.0,1.1750448087534253,2.350089617506846,129.8731264795102,320.23692412681646,A
14126,cb70812a-a131-11e9-a2fc-000d3a38a36f,2019-02-18,2021-04-03,9.0,1.0,299.98,2407.39,119.0,111.0,10.0,271.0,0.8619975457543991,1.7239950915087943,274.90402591192384,497.2614721230577,A
14127,5d46412e-2018-11ea-87bf-000d3a38a36f,2019-09-03,2021-04-03,2.0,4.0,617.35,514.84,91.0,83.0,6.0,189.0,0.7199349808170612,1.4398699616341224,193.78817831703412,292.7643814812481,A
14134,f00ad516-c4f4-11ea-98f7-000d3a38a36f,2020-07-11,2021-04-03,26.0,1.0,220.88,3595.7,46.0,38.0,27.0,141.0,3.032429518354458,6.064859036708893,141.81936887816542,902.4516552567859,A
14136,dd1d237a-f12b-11e9-9346-000d3a38a36f,2020-01-20,2021-04-03,10.0,2.0,269.96,1155.88,71.0,63.0,12.0,119.0,1.3037777945302742,2.6075555890605506,120.61900303835395,330.00232262952727,A
14141,8da3ff88-a934-11e9-a2fc-000d3a38a36f,2018-01-14,2021-04-03,30.0,3.0,719.81,4696.0,176.0,168.0,33.0,164.0,1.7587625897698633,3.5175251795398546,164.75875581228425,608.0697585357245,A
14143,81c93c22-a557-11e9-a2fc-000d3a38a36f,2016-04-22,2021-04-03,15.0,1.0,79.99,2917.57,267.0,258.0,16.0,187.0,0.7004323881079941,1.4008647762159916,188.75558390410433,277.4365720753626,A
14145,4c7d87f0-a52d-11e9-a2fc-000d3a38a36f,2018-11-23,2020-07-22,7.0,4.0,519.94,1066.81,132.0,87.0,11.0,144.0,0.8657970539953214,1.7315941079906205,146.06018534971852,265.3662169115074,A
14153,a525cb82-27d3-11ea-aaaa-000d3a38a36f,2019-07-25,2021-04-04,5.0,1.0,79.99,963.98,97.0,88.0,6.0,174.0,0.695107183700126,1.3902143674002543,178.4635077321554,260.31481401588144,A
14156,38f04aae-fcd2-11e9-a5e8-000d3a38a36f,2019-11-01,2021-04-04,5.0,4.0,646.88,941.87,83.0,74.0,9.0,177.0,0.9809597752607672,1.9619195505215343,179.9973357494021,370.52281779488686,A
14157,1a455cb0-a1fc-11e9-a2fc-000d3a38a36f,2019-03-03,2021-04-04,4.0,6.0,830.4,707.92,117.0,109.0,10.0,154.0,0.8708849059280162,1.7417698118560363,156.39760994675763,285.81732967319635,A
14161,9b25a6fa-13d5-11ea-a001-000d3a38a36f,2019-07-11,2021-04-04,4.0,3.0,692.22,530.81,99.0,90.0,7.0,175.0,0.755395945369155,1.5107918907383087,178.83256569578305,283.4777250088821,A
14162,f6d75f0c-ca6e-11ea-a31e-000d3a38a36f,2020-07-20,2021-04-04,2.0,1.0,77.48,599.98,45.0,37.0,3.0,226.0,0.6963005776999992,1.3926011553999984,237.42536348242257,346.9137783563712,A
14163,b08ec0a6-e1e1-11e9-957d-000d3a38a36f,2019-09-28,2021-04-04,14.0,1.0,39.99,3786.33,87.0,79.0,15.0,255.0,1.3961018337104638,2.792203667420971,257.45481135466866,754.2508215708209,A
14165,74342d10-a2b9-11e9-a2fc-000d3a38a36f,2019-03-17,2021-04-04,14.0,2.0,295.96,2119.67,115.0,107.0,16.0,151.0,1.2549910151007546,2.5099820302015092,152.46728052877558,401.527183682002,A
14166,16243eb6-9752-11ea-a9c8-000d3a38a36f,2020-05-16,2021-04-04,2.0,1.0,349.99,630.84,54.0,46.0,3.0,327.0,0.6484568549641662,1.2969137099283323,342.8943233463098,466.59390669618665,A
14170,ee99e872-53e6-11ea-94d4-000d3a38a36f,2020-01-04,2021-04-04,3.0,1.0,259.99,573.55,73.0,65.0,4.0,208.0,0.6463187416273604,1.2926374832547207,215.88447010415993,292.79646800333484,A
14172,d14035f8-272f-11ea-aaaa-000d3a38a36f,2019-10-13,2021-04-04,6.0,2.0,346.94,1652.46,85.0,77.0,8.0,250.0,0.8947659400476727,1.789531880095347,254.55672179614427,477.96015734682305,A
14173,23a01d76-3ec3-11eb-806e-000d3a38a36f,2019-03-16,2021-04-04,10.0,9.0,800.01,1650.79,115.0,107.0,19.0,129.0,1.4425078046421351,2.8850156092842663,130.08586494279902,393.7730254942077,A
14174,2220cb56-b1a4-11e9-89fa-000d3a38a36f,2019-02-20,2021-04-04,10.0,2.0,129.98,2235.09,119.0,111.0,12.0,197.0,0.9844572661577422,1.9689145323154844,199.4541087503734,412.03825379785275,A
14178,6c56107c-b14b-11e9-9757-000d3a38a36f,2019-11-11,2021-04-04,7.0,1.0,89.99,1029.47,81.0,73.0,8.0,140.0,0.9174207072450424,1.8348414144900973,142.78064424824908,274.8751995498674,A
14179,21231ab8-b16f-11e9-89fa-000d3a38a36f,2019-03-30,2021-04-04,19.0,1.0,100.49,2002.45,113.0,105.0,20.0,105.0,1.520857080999273,3.0417141619985375,105.87770849312263,337.9018888486066,A
14182,cd13aba2-1912-11ea-9213-000d3a38a36f,2019-08-07,2020-07-23,3.0,4.0,692.93,555.15,95.0,50.0,7.0,178.0,0.772965048921917,1.545930097843834,181.88805194126917,295.0269642345202,A
14183,7c82d624-5b55-11ea-99f3-000d3a38a36f,2019-10-19,2020-07-23,2.0,2.0,389.89,579.8,84.0,40.0,4.0,242.0,0.6021556027189205,1.2043112054378404,251.00042737608678,317.1618004069125,A
14189,8b3b322a-61f8-11ea-8dd8-000d3a38a36f,2020-02-29,2021-04-05,4.0,1.0,110.49,664.84,65.0,57.0,5.0,155.0,0.767252747990734,1.534505495981467,159.88385189692866,257.4190820136101,A
