,master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12
11353,2b5816a2-1b8a-11ea-ac4f-000d3a38a36f,Desktop,Offline,2019-11-16,2021-01-27,2020-05-02,2021-01-27,1.0,4.0,439.95,188.98,[AKTIFCOCUK]
11354,0f050bfc-8c9d-11ea-8f41-000d3a38a36f,Mobile,Offline,2020-05-02,2021-05-26,2020-05-02,2021-05-26,1.0,1.0,347.96,79.99,[AKTIFSPOR]
11355,30c05808-d7af-11e9-93bc-000d3a38a36f,Android App,Offline,2019-09-15,2021-03-31,2020-05-02,2021-03-31,2.0,2.0,270.86,90.38,[]
11356,1b8796e0-8c9f-11ea-8f41-000d3a38a36f,Desktop,Offline,2020-05-02,2020-07-27,2020-05-02,2020-07-27,1.0,2.0,329.98,209.97,"[KADIN, AKTIFSPOR]"
11357,d33a270e-9ed3-11e9-9897-000d3a38a36f,Mobile,Offline,2013-02-06,2021-02-05,2020-05-02,2021-02-05,5.0,2.0,200.96,180.96,[ERKEK]
11358,ee0707f2-286f-11ea-b87a-000d3a38a36f,Android App,Offline,2019-03-06,2021-04-28,2020-05-02,2021-04-28,1.0,2.0,371.72,89.98,"[AKTIFCOCUK, COCUK, KADIN]"
11359,ad0b4f80-8c40-11ea-8f41-000d3a38a36f,Mobile,Offline,2020-05-02,2021-01-18,2020-05-02,2021-01-18,1.0,1.0,100.88,118.98,[COCUK]
11360,2fb20f22-8ca1-11ea-8f41-000d3a38a36f,Mobile,Offline,2020-05-02,2020-10-10,2020-05-02,2020-10-10,1.0,1.0,139.99,97.99,[AKTIFSPOR]
11361,2465ded4-8c68-11ea-8f41-000d3a38a36f,Desktop,Offline,2020-05-02,2020-09-15,2020-05-02,2020-09-15,1.0,2.0,239.98,62.99,"[ERKEK, KADIN]"
11362,5c153eb6-2646-11ea-8e1c-000d3a38a36f,Android App,Offline,2019-09-17,2021-02-12,2020-05-02,2021-02-12,1.0,3.0,49.97,119.99,[KADIN]
11363,c99b2f62-a573-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-07-01,2021-03-07,2020-05-02,2021-03-07,1.0,4.0,435.69,159.96,[ERKEK]
11364,f0401ba8-8c9c-11ea-8f41-000d3a38a36f,Mobile,Offline,2020-05-02,2021-03-23,2020-05-02,2021-03-23,1.0,1.0,179.87,47.99,[KADIN]
11365,81c536b6-8c8a-11ea-8f41-000d3a38a36f,Mobile,Offline,2020-05-02,2021-05-19,2020-05-02,2021-05-19,1.0,2.0,315.46,271.99,"[KADIN, AKTIFSPOR]"
11366,dd642552-d648-11e9-93bc-000d3a38a36f,Android App,Offline,2019-08-21,2020-11-07,2020-05-02,2020-11-07,1.0,2.0,220.48,227.98,[AKTIFSPOR]
11367,4bd00cc0-8c76-11ea-8f41-000d3a38a36f,Ios App,Offline,2020-05-02,2020-06-25,2020-05-02,2020-06-25,1.0,1.0,24.9,55.99,[KADIN]
11368,12453a36-8bed-11ea-8ec0-000d3a38a36f,Desktop,Offline,2020-05-02,2021-03-03,2020-05-02,2021-03-03,1.0,3.0,246.34,299.95,"[ERKEK, COCUK, KADIN]"
11369,7faeeeca-8cae-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-02,2021-03-07,2020-05-02,2021-03-07,1.0,1.0,319.98,97.48,[]
11370,546d0888-b0a8-11e9-9757-000d3a38a36f,Mobile,Offline,2019-04-20,2021-01-29,2020-05-02,2021-01-29,3.0,1.0,70.88,502.95,[KADIN]
11371,9aa893ca-1f99-11ea-87bf-000d3a38a36f,Android App,Offline,2019-03-25,2021-01-27,2020-05-02,2021-01-27,1.0,9.0,801.63,147.98,"[COCUK, KADIN]"
11372,4e05657a-8c90-11ea-8f41-000d3a38a36f,Desktop,Offline,2020-05-02,2021-03-29,2020-05-02,2021-03-29,1.0,2.0,583.85,700.9,[KADIN]
11373,eed33316-5b4d-11ea-bc74-000d3a38a36f,Mobile,Offline,2020-02-02,2021-01-22,2020-05-02,2021-01-22,1.0,2.0,430.94,69.99,[ERKEK]
11374,ffc901da-8c4b-11ea-8f41-000d3a38a36f,Desktop,Offline,2020-05-02,2020-11-18,2020-05-02,2020-11-18,1.0,2.0,270.96,183.98,"[ERKEK, AKTIFSPOR]"
11375,5b2266aa-8c35-11ea-8f41-000d3a38a36f,Ios App,Offline,2020-05-02,2020-11-16,2020-05-02,2020-11-16,1.0,1.0,410.73,215.98,"[ERKEK, KADIN]"
11376,a6ce5586-8cae-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-02,2021-04-01,2020-05-02,2021-04-01,1.0,5.0,585.9,113.99,"[KADIN, AKTIFSPOR]"
11377,91de9442-852e-11ea-80af-000d3a38a36f,Ios App,Offline,2020-05-02,2021-02-02,2020-05-02,2021-02-02,1.0,1.0,199.98,258.93,[AKTIFSPOR]
11378,1d92f43e-8c68-11ea-8f41-000d3a38a36f,Mobile,Offline,2020-05-02,2020-06-01,2020-05-02,2020-06-01,1.0,1.0,110.49,76.99,[AKTIFSPOR]
11379,c5158ee2-a6c2-11e9-a2fc-000d3a38a36f,Android App,Offline,2014-02-24,2021-04-02,2021-01-13,2021-04-02,8.0,3.0,492.09,771.83,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
11380,cfa23202-55df-11eb-9e65-000d3a38a36f,Mobile,Offline,2021-01-13,2021-03-20,2021-01-13,2021-03-20,1.0,1.0,399.99,54.85,"[AKTIFCOCUK, AKTIFSPOR]"
11381,017d86e2-5599-11eb-9e65-000d3a38a36f,Mobile,Offline,2021-01-13,2021-01-18,2021-01-13,2021-01-18,1.0,1.0,59.99,94.98,"[AKTIFCOCUK, KADIN]"
11382,e097cfe2-12d5-11eb-8ffc-000d3a38a36f,Android App,Offline,2020-10-20,2021-03-10,2021-01-13,2021-03-10,2.0,1.0,19.99,404.49,"[AKTIFCOCUK, KADIN]"
11383,e33ecf00-557b-11eb-9e65-000d3a38a36f,Android App,Offline,2021-01-13,2021-01-18,2021-01-13,2021-01-18,1.0,1.0,99.99,159.99,[ERKEK]
11384,3b01a3bc-54fe-11eb-9e65-000d3a38a36f,Mobile,Offline,2021-01-13,2021-02-03,2021-01-13,2021-02-03,1.0,4.0,1268.86,179.99,[AKTIFSPOR]
11385,64b3a072-a800-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-08-01,2020-08-10,2016-02-18,2020-08-10,2.0,2.0,109.97,124.97,[COCUK]
11386,7863fa32-ac87-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-07-14,2021-05-19,2017-07-14,2021-05-19,1.0,2.0,630.48,119.98,[KADIN]
11387,cf9311f6-aacc-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-07-12,2020-10-15,2017-07-14,2020-10-15,2.0,1.0,220.49,159.96,[ERKEK]
11388,ec3a1cd4-a511-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-07-18,2020-10-08,2018-12-08,2020-10-08,3.0,2.0,210.96,542.99,[COCUK]
11389,9ca78428-af33-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-12-08,2020-06-19,2018-12-08,2020-06-19,1.0,1.0,259.97,169.99,[AKTIFSPOR]
11390,b45a6b4e-af33-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-12-08,2021-03-20,2018-12-08,2021-03-20,1.0,2.0,190.86,134.99,"[ERKEK, KADIN]"
11391,7ce1250e-af33-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-11-10,2021-04-01,2018-12-08,2021-04-01,4.0,1.0,140.96,407.37,[]
11392,4d8f288c-8d40-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-03,2020-08-20,2020-05-03,2020-08-20,1.0,1.0,100.49,273.97,[AKTIFCOCUK]
11393,598a3196-8cbd-11ea-8f41-000d3a38a36f,Mobile,Offline,2020-05-03,2021-03-12,2020-05-03,2021-03-12,1.0,2.0,159.98,41.99,[AKTIFCOCUK]
11394,831bbdac-e1de-11e9-957d-000d3a38a36f,Android App,Offline,2019-09-28,2020-07-13,2020-05-03,2020-07-13,1.0,2.0,260.48,119.98,[ERKEK]
11395,5acd9892-ae27-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-11-30,2021-03-09,2020-05-03,2021-03-09,2.0,2.0,192.3,139.48,"[KADIN, AKTIFSPOR]"
11396,0902ffb6-a53f-11e9-a2fc-000d3a38a36f,Ios App,Offline,2020-05-03,2020-07-04,2020-05-03,2020-07-04,1.0,1.0,199.47,74.99,"[KADIN, AKTIFSPOR]"
11397,9b59f962-8cae-11ea-8f41-000d3a38a36f,Android App,Offline,2019-12-21,2020-07-18,2020-05-03,2020-07-18,1.0,2.0,145.48,83.99,[KADIN]
11398,0dd11f56-8d73-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-03,2021-01-18,2020-05-03,2021-01-18,1.0,1.0,159.95,167.98,"[AKTIFCOCUK, KADIN]"
11399,bbf415ac-a426-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-04-14,2021-04-07,2020-05-03,2021-04-07,1.0,3.0,339.97,228.96,[]
11400,1295f1ca-2124-11eb-b361-000d3a38a36f,Mobile,Offline,2018-08-18,2020-09-22,2020-05-03,2020-09-22,9.0,4.0,187.94,873.32,"[AKTIFCOCUK, KADIN]"
11401,246f8b88-8cbc-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-03,2020-08-28,2020-05-03,2020-08-28,1.0,1.0,110.72,49.99,"[ERKEK, KADIN, AKTIFSPOR]"
11402,a3703d7c-b113-11e9-9757-000d3a38a36f,Mobile,Offline,2019-05-13,2020-12-21,2020-05-03,2020-12-21,2.0,3.0,220.46,243.98,"[ERKEK, COCUK, AKTIFSPOR]"
11403,9ee6e0bc-13a1-11ea-a001-000d3a38a36f,Ios App,Offline,2019-03-30,2020-07-17,2020-05-03,2020-07-17,2.0,4.0,365.45,187.98,[AKTIFSPOR]
11404,eec8e104-a98c-11e9-a2fc-000d3a38a36f,Ios App,Offline,2016-01-27,2021-01-12,2020-05-03,2021-01-12,5.0,3.0,271.46,547.75,[KADIN]
11405,3681e884-8541-11ea-80af-000d3a38a36f,Ios App,Offline,2020-05-03,2020-07-16,2020-05-03,2020-07-16,1.0,1.0,39.99,288.93,[COCUK]
11406,1bd04884-fd6d-11e9-a5e8-000d3a38a36f,Ios App,Offline,2019-11-02,2020-10-18,2020-05-03,2020-10-18,1.0,3.0,371.19,159.96,"[ERKEK, KADIN]"
11407,049f0128-5b05-11ea-9c36-000d3a38a36f,Android App,Offline,2020-02-20,2020-08-17,2020-05-03,2020-08-17,2.0,3.0,430.7,95.98,[KADIN]
11408,c87c03a2-a8a9-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-02-21,2020-12-15,2020-05-03,2020-12-15,2.0,3.0,881.21,134.98,"[ERKEK, AKTIFSPOR]"
11409,a5b9dd96-f37a-11e9-9346-000d3a38a36f,Android App,Offline,2019-10-24,2020-09-06,2020-05-03,2020-09-06,2.0,3.0,707.11,224.97,[AKTIFSPOR]
11410,6aa2d942-5b2b-11ea-ab4d-000d3a38a36f,Mobile,Offline,2019-10-22,2020-09-10,2020-05-03,2020-09-10,2.0,4.0,289.96,395.95,[ERKEK]
11411,6ec17b74-8cc1-11ea-8f41-000d3a38a36f,Mobile,Offline,2020-05-03,2021-01-29,2020-05-03,2021-01-29,1.0,2.0,233.95,173.97,[COCUK]
11412,de99915c-8cdf-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-03,2021-01-13,2020-05-03,2021-01-13,1.0,1.0,109.99,215.96,[KADIN]
11413,10559dec-1956-11ea-b6a2-000d3a38a36f,Mobile,Offline,2020-05-03,2021-01-13,2020-05-03,2021-01-13,1.0,1.0,116.86,239.99,[KADIN]
11414,8a49679c-8d5e-11ea-8f41-000d3a38a36f,Ios App,Offline,2020-05-03,2021-02-22,2020-05-03,2021-02-22,1.0,1.0,80.98,89.99,[]
11415,524a7c46-ab0f-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-10-13,2020-09-13,2020-05-03,2020-09-13,2.0,4.0,690.41,216.98,[KADIN]
11416,90b42a28-541e-11ea-b1db-000d3a38a36f,Android App,Offline,2019-12-21,2021-05-26,2020-05-03,2021-05-26,1.0,4.0,993.76,90.99,"[KADIN, AKTIFSPOR]"
11417,7c357d0a-4347-11ea-8b43-000d3a38a36f,Android App,Offline,2019-08-02,2020-11-04,2020-05-03,2020-11-04,1.0,3.0,511.44,217.48,[ERKEK]
11418,29ad7812-ac0c-11e9-a2fc-000d3a38a36f,Mobile,Offline,2020-01-23,2020-08-22,2020-05-03,2020-08-22,1.0,2.0,140.97,55.99,[KADIN]
11419,f4eaa9ce-8d2e-11ea-8f41-000d3a38a36f,Ios App,Offline,2020-05-03,2020-09-14,2020-05-03,2020-09-14,1.0,1.0,120.49,256.96,[AKTIFSPOR]
11420,21301702-a195-11e9-a2fc-000d3a38a36f,Ios App,Offline,2019-02-24,2020-07-11,2020-05-03,2020-07-11,1.0,2.0,199.98,24.99,[AKTIFSPOR]
11421,fff4736a-60a4-11ea-8dd8-000d3a38a36f,Ios App,Offline,2020-05-03,2021-03-26,2020-05-03,2021-03-26,1.0,1.0,150.88,167.99,[]
11422,80fcad84-8c0a-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-03,2021-03-22,2020-05-03,2021-03-22,1.0,1.0,184.97,146.46,[KADIN]
11423,42f1dfb6-b1de-11e9-89fa-000d3a38a36f,Mobile,Offline,2019-02-18,2020-12-25,2020-05-03,2020-12-25,2.0,3.0,480.7,357.95,"[ERKEK, AKTIFSPOR]"
11424,2035d638-9ed0-11e9-9897-000d3a38a36f,Android App,Offline,2013-07-08,2021-01-26,2020-05-03,2021-01-26,13.0,2.0,227.85,977.95,"[AKTIFCOCUK, ERKEK, COCUK]"
11425,f290acce-7685-11ea-b23f-000d3a38a36f,Mobile,Offline,2020-04-04,2020-11-05,2020-05-03,2020-11-05,2.0,1.0,270.49,263.9,[KADIN]
11426,8e170550-55db-11eb-9e65-000d3a38a36f,Android App,Offline,2021-01-14,2021-02-09,2021-01-14,2021-02-09,1.0,1.0,130.88,95.99,[ERKEK]
11427,b5846900-5b3d-11ea-a753-000d3a38a36f,Mobile,Offline,2020-01-23,2021-02-10,2021-01-14,2021-02-10,1.0,3.0,454.94,203.89,"[COCUK, AKTIFSPOR]"
11428,92abdf10-29f3-11ea-87cc-000d3a38a36f,Android App,Offline,2019-02-18,2021-01-26,2021-01-14,2021-01-26,2.0,4.0,250.95,422.91,[COCUK]
11429,83f6c992-5686-11eb-9e65-000d3a38a36f,Android App,Offline,2021-01-14,2021-01-20,2021-01-14,2021-01-20,1.0,1.0,200.88,479.2,[KADIN]
11430,d1d5e498-566f-11eb-9e65-000d3a38a36f,Mobile,Offline,2021-01-14,2021-04-07,2021-01-14,2021-04-07,1.0,1.0,449.99,314.99,[AKTIFSPOR]
11431,cf43c91a-12e7-11ea-a001-000d3a38a36f,Android App,Offline,2019-07-03,2021-03-24,2021-01-14,2021-03-24,4.0,2.0,150.87,515.41,"[AKTIFCOCUK, COCUK, AKTIFSPOR]"
11432,b8802db8-569d-11eb-9e65-000d3a38a36f,Mobile,Offline,2020-07-15,2021-04-16,2021-01-14,2021-04-16,1.0,3.0,954.94,113.69,"[KADIN, AKTIFSPOR]"
11433,eba44dac-a855-11e9-a2fc-000d3a38a36f,Android App,Offline,2017-01-27,2021-04-29,2021-01-14,2021-04-29,6.0,3.0,311.74,715.37,"[COCUK, KADIN]"
11434,9f26fb0a-53e9-11eb-9e65-000d3a38a36f,Android App,Offline,2021-01-11,2021-05-17,2021-01-14,2021-05-17,2.0,1.0,99.99,219.98,[ERKEK]
11435,e75d0e6c-ace4-11e9-a2fc-000d3a38a36f,Ios App,Offline,2017-08-06,2021-04-20,2021-01-14,2021-04-20,8.0,7.0,788.07,722.51,"[COCUK, KADIN, AKTIFSPOR]"
11436,381f5562-5671-11eb-9e65-000d3a38a36f,Android App,Offline,2021-01-14,2021-03-12,2021-01-14,2021-03-12,1.0,3.0,289.96,59.99,"[COCUK, KADIN, AKTIFSPOR]"
11437,bd2bd0d0-22d5-11ea-8523-000d3a38a36f,Android App,Offline,2019-11-29,2021-05-24,2021-01-14,2021-05-24,2.0,2.0,179.98,204.28,[AKTIFSPOR]
11438,f4855f02-a86d-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-06-08,2021-05-21,2015-06-08,2021-05-21,1.0,4.0,394.83,53.99,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
11439,c04f8fa6-a808-11e9-a2fc-000d3a38a36f,Mobile,Offline,2015-02-24,2020-11-17,2016-02-19,2020-11-17,2.0,3.0,490.7,175.08,"[AKTIFCOCUK, KADIN]"
11440,a0cef026-a949-11e9-a2fc-000d3a38a36f,Desktop,Offline,2016-11-01,2021-02-08,2016-11-01,2021-02-08,1.0,1.0,204.98,44.99,"[KADIN, AKTIFSPOR]"
11441,e6bbf9dc-a94c-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-11-01,2020-07-25,2016-11-01,2020-07-25,1.0,3.0,352.68,69.99,"[COCUK, AKTIFSPOR]"
11442,30c39f7a-9e54-11e9-9897-000d3a38a36f,Desktop,Offline,2016-11-01,2020-09-08,2016-11-01,2020-09-08,1.0,7.0,1028.04,199.99,"[COCUK, KADIN]"
11443,5fb00adc-ac26-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-03-28,2021-02-01,2018-03-28,2021-02-01,1.0,1.0,320.97,239.0,[AKTIFSPOR]
11444,6faa6386-afe8-11e9-9757-000d3a38a36f,Android App,Offline,2019-01-22,2021-04-26,2020-05-04,2021-04-26,6.0,2.0,120.87,1198.47,[ERKEK]
11445,7a79efa6-5ba1-11ea-952c-000d3a38a36f,Ios App,Offline,2019-12-13,2020-08-02,2020-05-04,2020-08-02,1.0,2.0,170.47,201.97,[ERKEK]
11446,6ac8347a-9e3f-11e9-9897-000d3a38a36f,Android App,Offline,2019-02-26,2021-05-25,2020-05-04,2021-05-25,1.0,3.0,312.96,119.99,[KADIN]
11447,b0123460-9fb4-11e9-a2fc-000d3a38a36f,Android App,Offline,2017-01-28,2021-05-24,2020-05-04,2021-05-24,3.0,2.0,259.98,279.95,[]
11448,99f1b3c8-8e32-11ea-8f41-000d3a38a36f,Ios App,Offline,2020-05-04,2021-02-04,2020-05-04,2021-02-04,1.0,1.0,89.99,251.93,[]
11449,f7f81ad4-5426-11ea-b1db-000d3a38a36f,Mobile,Offline,2019-12-11,2021-03-18,2020-05-04,2021-03-18,1.0,2.0,200.87,196.97,[AKTIFCOCUK]
11450,d850c728-8d81-11ea-8f41-000d3a38a36f,Ios App,Offline,2020-05-04,2020-07-22,2020-05-04,2020-07-22,1.0,1.0,49.99,314.92,[KADIN]
11451,669e5dee-13d7-11ea-a001-000d3a38a36f,Android App,Offline,2019-07-11,2020-08-16,2020-05-04,2020-08-16,2.0,2.0,105.73,320.92,[ERKEK]
11452,38018008-8e14-11ea-8f41-000d3a38a36f,Mobile,Offline,2020-05-04,2021-01-04,2020-05-04,2021-01-04,1.0,1.0,99.99,143.99,[AKTIFSPOR]
11453,bd1cae5a-87f9-11ea-ace9-000d3a38a36f,Desktop,Offline,2020-01-18,2021-04-26,2020-05-04,2021-04-26,1.0,2.0,189.97,53.99,[]
11454,037ad554-25ba-11ea-b1c8-000d3a38a36f,Android App,Offline,2019-09-09,2021-03-01,2020-05-04,2021-03-01,1.0,2.0,239.98,277.42,[AKTIFSPOR]
11455,2b1ff394-249a-11ea-bf27-000d3a38a36f,Ios App,Offline,2019-04-04,2021-04-02,2020-05-04,2021-04-02,1.0,5.0,625.68,34.99,"[ERKEK, AKTIFSPOR]"
11456,9057d082-8d96-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-04,2020-11-06,2020-05-04,2020-11-06,1.0,1.0,70.48,193.96,"[AKTIFCOCUK, COCUK]"
11457,a13d94a0-2346-11ea-8523-000d3a38a36f,Ios App,Offline,2019-03-03,2020-08-31,2020-05-04,2020-08-31,1.0,4.0,434.95,352.94,"[ERKEK, KADIN, AKTIFSPOR]"
11458,19dcada0-a9b8-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-07-08,2021-04-13,2020-05-04,2021-04-13,1.0,3.0,419.95,319.98,"[AKTIFCOCUK, COCUK]"
11459,5249b58c-2bfb-11ea-91ab-000d3a38a36f,Ios App,Offline,2019-02-21,2020-07-12,2020-05-04,2020-07-12,4.0,10.0,1820.0,855.66,"[ERKEK, KADIN]"
11460,3f8678e2-6439-11ea-a6dc-000d3a38a36f,Android App,Offline,2020-04-09,2020-08-15,2020-05-04,2020-08-15,2.0,1.0,25.49,227.45,[KADIN]
11461,3daf6142-7b35-11ea-8f20-000d3a38a36f,Android App,Offline,2020-04-10,2020-12-21,2020-05-04,2020-12-21,2.0,1.0,170.73,291.95,"[COCUK, AKTIFSPOR]"
11462,530b5fd4-d9f3-11e9-93bc-000d3a38a36f,Android App,Offline,2019-09-18,2020-08-01,2020-05-04,2020-08-01,2.0,1.0,97.48,385.92,[ERKEK]
11463,e9d609d8-8e01-11ea-8f41-000d3a38a36f,Mobile,Offline,2020-05-04,2020-10-11,2020-05-04,2020-10-11,1.0,1.0,709.88,69.99,"[KADIN, AKTIFSPOR]"
11464,8ef13c78-acf1-11e9-a2fc-000d3a38a36f,Android App,Offline,2017-09-24,2020-07-25,2020-05-04,2020-07-25,4.0,1.0,113.48,433.96,"[KADIN, AKTIFSPOR]"
11465,7476e4b6-a584-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-05-07,2020-09-18,2020-05-04,2020-09-18,3.0,2.0,60.48,180.97,[COCUK]
11466,07c1f7c8-46c6-11ea-b6c0-000d3a38a36f,Android App,Offline,2019-11-19,2021-03-25,2020-05-04,2021-03-25,1.0,2.0,708.87,123.97,[]
11467,46097e88-1cb5-11ea-a490-000d3a38a36f,Android App,Offline,2021-01-15,2021-01-19,2021-01-15,2021-01-19,1.0,1.0,225.99,199.99,[AKTIFSPOR]
11468,26ffc720-5767-11eb-9e65-000d3a38a36f,Mobile,Offline,2021-01-15,2021-03-16,2021-01-15,2021-03-16,1.0,2.0,445.92,195.46,"[KADIN, AKTIFSPOR]"
11469,c78c6b2a-2ad7-11ea-9d27-000d3a38a36f,Android App,Offline,2019-07-21,2021-04-12,2021-01-15,2021-04-12,3.0,5.0,1220.35,287.94,"[ERKEK, KADIN, AKTIFSPOR]"
11470,1de9e90e-6e33-11ea-a8bb-000d3a38a36f,Ios App,Offline,2020-03-25,2021-04-08,2021-01-15,2021-04-08,2.0,1.0,110.88,445.69,[AKTIFSPOR]
11471,31002b1c-5757-11eb-9e65-000d3a38a36f,Mobile,Offline,2021-01-15,2021-03-29,2021-01-15,2021-03-29,1.0,1.0,150.97,179.99,[AKTIFSPOR]
11472,ee3d7996-b186-11e9-89fa-000d3a38a36f,Android App,Offline,2019-08-23,2021-03-25,2021-01-15,2021-03-25,3.0,4.0,610.93,325.96,"[ERKEK, KADIN, AKTIFSPOR]"
11473,50e13ee4-5770-11eb-9e65-000d3a38a36f,Mobile,Offline,2021-01-15,2021-03-20,2021-01-15,2021-03-20,1.0,1.0,399.99,286.3,[AKTIFSPOR]
11474,bc747be4-4d67-11ea-9c12-000d3a38a36f,Mobile,Offline,2019-08-08,2021-03-05,2021-01-15,2021-03-05,1.0,3.0,481.33,89.98,"[COCUK, KADIN, AKTIFSPOR]"
11475,fdd2414c-2dd2-11eb-8062-000d3a299ebf,Android App,Offline,2020-11-24,2021-03-27,2021-01-15,2021-03-27,6.0,1.0,17.99,966.81,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
11476,c6ee06c2-5bad-11ea-8183-000d3a38a36f,Mobile,Offline,2020-01-04,2021-04-09,2021-01-15,2021-04-09,1.0,4.0,367.33,47.99,"[AKTIFCOCUK, ERKEK, KADIN]"
11477,0cc8b020-a7e0-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-06-09,2020-09-06,2015-06-09,2020-09-06,1.0,2.0,222.94,129.98,[KADIN]
11478,c523c082-9f76-11e9-a2fc-000d3a38a36f,Desktop,Offline,2013-12-12,2021-03-27,2018-03-29,2021-03-27,4.0,1.0,159.0,161.76,[]
11479,e557bd9e-ac2e-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-03-16,2021-02-02,2018-03-29,2021-02-02,2.0,1.0,110.86,299.95,[KADIN]
11480,3e6e95d6-aa88-11e9-a2fc-000d3a38a36f,Android App,Offline,2017-06-11,2021-03-29,2018-12-10,2021-03-29,2.0,3.0,535.47,99.98,"[ERKEK, AKTIFSPOR]"
11481,ca06a0e8-af38-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-12-10,2020-09-12,2018-12-10,2020-09-12,1.0,1.0,29.99,114.99,[KADIN]
11482,ce45e08e-a92e-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-06-23,2020-12-24,2018-12-10,2020-12-24,4.0,4.0,775.26,624.23,[ERKEK]
11483,f47f5444-af3a-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-12-10,2020-07-30,2018-12-10,2020-07-30,1.0,1.0,219.0,97.5,[KADIN]
11484,3f764398-9ead-11e9-9897-000d3a38a36f,Desktop,Offline,2019-08-23,2021-01-22,2019-08-23,2021-01-22,1.0,1.0,100.88,204.98,[]
11485,223090ea-1667-11ea-aa74-000d3a38a36f,Mobile,Offline,2019-11-13,2020-09-21,2020-05-05,2020-09-21,1.0,2.0,365.72,150.98,"[KADIN, AKTIFSPOR]"
11486,732ea6fc-a1dd-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-03-01,2020-09-08,2020-05-05,2020-09-08,1.0,2.0,79.97,34.99,[KADIN]
11487,775f5d20-5bd2-11ea-94c9-000d3a38a36f,Desktop,Offline,2020-01-18,2020-06-30,2020-05-05,2020-06-30,2.0,2.0,279.97,227.96,"[KADIN, AKTIFSPOR]"
11488,5d49c25e-8daf-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-05,2020-06-13,2020-05-05,2020-06-13,1.0,1.0,110.48,230.86,[KADIN]
11489,b01ea056-8df7-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-05,2021-01-21,2020-05-05,2021-01-21,1.0,3.0,559.96,103.99,"[ERKEK, AKTIFSPOR]"
11490,d32e00bc-7daf-11ea-80af-000d3a38a36f,Android App,Offline,2020-04-14,2021-05-19,2020-05-05,2021-05-19,2.0,3.0,902.41,297.16,"[KADIN, AKTIFSPOR]"
11491,eeef856e-8e53-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-05,2021-05-18,2020-05-05,2021-05-18,1.0,7.0,1009.9,65.99,"[KADIN, AKTIFSPOR]"
11492,c86c876e-1f1a-11ea-87bf-000d3a38a36f,Android App,Offline,2019-10-27,2021-03-07,2020-05-05,2021-03-07,1.0,4.0,1416.85,90.99,"[ERKEK, KADIN]"
11493,e41ccc84-a117-11e9-a2fc-000d3a38a36f,Desktop,Offline,2019-02-17,2021-01-14,2020-05-05,2021-01-14,1.0,2.0,420.95,191.99,[ERKEK]
11494,4c9e5952-ade4-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-09-22,2020-11-21,2020-05-05,2020-11-21,1.0,3.0,235.46,71.99,[COCUK]
11495,8add0d1c-b1a9-11e9-89fa-000d3a38a36f,Ios App,Offline,2019-07-17,2021-05-24,2020-05-05,2021-05-24,2.0,3.0,125.86,407.89,[KADIN]
11496,a1cb7e4c-8eac-11ea-8f41-000d3a38a36f,Android App,Offline,2020-05-05,2021-04-28,2020-05-05,2021-04-28,1.0,1.0,200.87,77.99,[]
